id,name,sex
127225,"Catharina Wilhelmina ""Tini"" Wagner (-Boekhorst)",F
101869,Jan Roodzant,M
131199,Ilke Wyludda,F
21764,Ricardo Alexander Clark,M
66607,Olivier Lasak,M
101261,Martn Rodrguez Castells,M
9044,Philippe Beaudry,M
70547,Norbert Loch,M
32095,Khadr El-Sayed El-Touni,M
117828,Ella Barbro Tano (Huru-),F
107350,Edward Konrad cigaa,M
127332,Chris Meke Walasi,M
63935,Zbynk Krompolc,M
32546,Olaf Engelhardt,M
31549,Gustavo Ehlers Trstel,M
121453,Trng Kim Hng,M
39033,"Roderick Fitzgerald ""Rod"" Gavin",M
53218,Sverre Andreas Jakobsson,M
24351,Edward Burnam Curtis,M
96884,E. Pugh,M
51195,Hwang Byeong-Gwan,M
92577,Angel Pepelyankov,M
72136,Joseph Lux,M
32313,Amanda Elmore,F
72404,Hussein Mabrouk,M
103012,"Willem ""Wim"" Ruska",M
16772,Antje Buschschulte (-Meeuw),F
17580,George Guthrie Cameron,M
121917,Paride Tumburus,M
55707,Fernando Dayn Jorge Enrquez,M
106707,"Verena ""Vreni"" Schneider",F
56573,Viktor Oleksandrovych Kakoshyn,M
81905,Amaechi Morton,M
31451,Lars-Erik Efverstrm,M
51152,Luminit Huupan-Dinu,F
63394,Ahmed Krama,M
124863,Jindich Vavrla,M
59352,John Kidley,M
4134,Trevor Andrew,M
39783,Manfred Geyer,M
117009,Mariusz Szyszko,M
26464,Franois De Pauw,M
36259,Radovan Fot,M
121343,Ann Trombley,F
8960,Evelyn Bazzanella,F
56872,Valentina Valentinovna Kaminskaya,F
121429,Daniel Trujillo Mora,M
53686,Juan Ramn Jara Martnez,M
103224,Michael A. B. Ryan,M
45697,Andrew Hansson,M
134637,"Andreas ""Andi"" Zumbach",M
29170,Garcia Joo dos Santos Domingos,M
124935,Vyacheslav Petrovich Vedenin,M
37936,Roberto Galia,M
33461,Patrick Aloysius Ewing,M
70069,Yekaterina Viktorovna Lisina,F
107785,Leonce Sekama,M
57872,Elfriede Kaun (-Rahn),F
68644,Werner Lesser,M
85888,Camilla Margareta Nilsson (-Bengtsson),F
28978,Gulsara Dodoboeva,F
84767,Dovydas Nemeraviius,M
34320,Vasyl Petrovych Fedoryshyn,M
39965,Sandra Marina Giancola Heinlein,F
9191,Sean Peter Becker,M
25296,Vincent Dargein,M
112186,Yelena Aleksandrovna Sokolova (Kremnyova-),F
4756,Francisco Arado de Armas,M
57325,Bo Roland Karenus,M
87600,Helga Offen,F
54368,Jeong Jin-Uk,M
130524,ukasz Wjt,M
93608,Margarita Petrova,F
3314,Antonio Amato,M
48096,"Geoffrey ""Geoff"" Heskett",M
37519,Fumouze,M
50581,Rudolf Hbner,M
94225,Pekka Altti Olavi Pietil,M
36681,Bernard Wallis Franklin,M
48197,Thomas Hewitt,M
111075,Ji Skobla,M
28897,Erin Patricia Dobratz (-McGregor),F
60764,Marcel Klarenbeek,M
108761,Ivan Shavov,M
2371,Ole Kurt Albrechtsen,M
1174,Gregorio Ags Muruzabal,M
64664,Rachelle Kunkel,F
24212,Javier Culson Prez,M
103727,Tonje Sagstuen (-Andersen),F
64644,Emmanuel Jrme Kund,M
17194,Jrmy Cadot,M
45610,Jrgen Hansen,M
44836,"Michael ""Miki"" Halika",M
83113,Alistair Fergus Murray,M
33205,Paul Estermann,M
84099,Omar Andrs Narvez,M
34072,Sloane Elmo Farrington,M
7303,Jorge Eduardo Ballesteros,M
56698,Aarne Erik Kallberg,M
15328,"Wesley ""Wes"" Brooker",M
25063,Zara Jade Dampney,F
60705,Sara Lisbet Kjellin,F
19791,David Chapman,M
64357,Andreas Kuffner,M
4345,Jzsef ngyn,M
12506,Annika Bochmann,F
42633,Angeliki Gremou,F
106716,John Schneiter,M
111042,Edwin Joseph Skinner,M
75835,Nicols Alejandro Mass Fried,M
21706,douard Clarisse,M
95935,Dan Nicolae Potra,M
126390,Carina Vogt,F
58194,Oliver Michael Kegel,M
107854,Edgar Isaac Seligman,M
9265,"Hamilton ""Humberto"" Soares Bedford",M
16172,"Regina E. ""Gina"" Buggy",F
5791,Dennis Atiyeh,M
45754,Daigo Hara,M
53153,Anthony Francis Jahnke,M
12227,Pedro Rodolfo Bleyer,M
18293,Mauritz Gustaf Carlsson,M
115378,Grard Sturla,M
128989,"Amelia Wershoven (-Wood, -Bert)",F
130987,Victoria Wright,F
81029,"Gonzalo Monte-Manibog, Jr.",M
8827,"Patrick ""Pat"" Bawtinheimer",M
133054,Igor Valeryevich Zakurdayev,M
27078,Salvador Romualdo del Rosario,M
115722,"Andrew Derek ""Drew"" Sullivan",M
94615,"Douglas Stuart ""Doug"" Pirini",M
22702,Javier Alberto Conte,M
26307,Andras de Lisocky,M
126274,Ion Vldu,M
72847,Jimmi Madsen,M
11310,"Josef ""Sepp"" Biebl",M
34725,ker Fernndez Roncal,M
46442,Camilla Hattersley,F
96115,Ross Gerard Powers,M
38908,Marie-Pierre Gatel (-Joumard),F
70723,Andrey Vyacheslavovich Lomakin,M
35031,Zbynk Fiala,M
97143,Mykola Puzderko,M
113667,Tom Stank,M
81967,Simon Moser,M
64045,Jacek Micha Krukowski,M
105780,"Donald ""Don"" Saxton",M
100015,"Jillian Cheryl ""Jill"" Richardson-Briscoe",F
91681,Viola Paulitz,F
89361,Juan Ostoic Ostoic,M
33919,"Mohamed Muktar Jama ""Mo"" Farah",M
111304,Janusz Lubomir lzak,M
48788,Ho Jong-Hae,F
121607,Magare Tshekiso,M
56458,Markus Jaakko Kahma,M
64079,Gnther Kruse,M
126584,Reinhard von Bauer,M
130078,David Wilson,M
89041,Alejandra Ortega Sols,F
55759,Michael Angelo Joseph,M
24992,"Samuel ""Sammy"" Dalzell",M
44933,"Jacob Alexander ""Lecky"" Haller",M
69755,John Halvar Teofron Lindgren,M
88470,Jens Christer Bertil Olsson,M
1179,Jorge Agostini Villasana,M
27525,Victor Denis,M
92592,"Ernest James ""Ernie"" Peppiatt",M
100072,Ulrike Richter (-Schmidt),F
29660,Dovdongiin Dashjamts,M
102524,Grayna Raska (-Pawowska),F
99649,Ren Rey,M
43616,Jean Guinard,M
50638,"Edward ""Ted"" Hudson",M
116195,Tsugumichi Suzuki,M
121400,Rasa Troup (Michniovait-),F
74400,Amedeo Marchi,M
8128,Scott Barron,M
104538,Ricardo Sanabria Acua,M
30070,Ioannis Drymonakos,M
30839,Bryony Duus,F
128381,Adolph Weber,M
60066,Kim Yeong-Mi,F
41439,Juan J. Gonzlez,M
21815,Rogan John Clarke,M
115473,Nelson Surez,M
35371,Baptiste Firiam,M
80082,Evi Mittermaier (-Brundobler),F
89918,Nicols Rodolfo Pacheco Espinosa,M
11137,Miroslav Beznoska,M
75767,Yousef Ahmed Al-Masrahi,M
79566,Fiona Milne,F
19492,Chae Geun-Bae,M
7677,Georges Barathon,M
41243,Pl Gmry,M
7613,Costic Brgan,M
24299,Roberto Curcio,M
103083,Tommaso Russo,M
33125,ngela Mara Espinosa Toro,F
27301,Delmo Delmastro,M
28799,Senele Dlamini,F
50497,Huang Xuechen,F
59051,Adel Khechini,M
90386,Rubn Palomeque Barrera,M
105399,"Haile (Ayele) Satayin (Seteng, Setegne)",M
59812,Kim Jin-Ho,F
4894,Mara Mercedes Arceo Guevara,F
61738,Saku Antero Koivu,M
121472,Mats Trygg,M
102954,Kari Eemil Juhani Ruotsalainen,M
115156,Andrea Strnadov,F
35846,Rilko Zankov Florov,M
4662,Aleksandra Apanovich (-Klementyeva),F
60016,Kim Tae-Hui,M
11717,Fernando Biscaccianti,M
128308,Bruno Wavelet,M
5074,Wilma Yanet Arizapana Yucra,F
8390,M. Bascher,M
40994,Ludwig Goldbrunner,M
43976,Tina Isabel Gustafsson,F
9694,Joseph T. Bellon,M
81432,Sawomir Mordarski,M
111406,Jzef Jan Sowakiewicz,M
101215,Ivn Rodrguez Mesa,M
37872,Joshoua Gal,M
87437,"Elizabeth Kristine ""Elli"" Ochowicz",F
102377,Blandine Rouille,F
37153,Paal Johan Frisvold,M
123553,Constantijn van Daalen,M
15717,Massimo Brunelli,M
12095,Juan Blanco Penalver,M
115960,Heidi Johanna Suomi,F
132266,Juha Petteri Ylnen,M
61830,Aleksandar Kolarov,M
93097,Ren Persillon,M
95533,Aristide Pontenani,M
105405,Aiko Sato,F
124436,Mario Vanegas Jimnez,M
106824,"Rudolf ""Rudi"" Schnbeck",M
18965,Manuel Castro Aparicio,M
9413,William Beier,M
35632,Eduardo Flaquer Vzquez,M
89846,Neriman zsoy,F
100193,Vincent Riendeau,M
130682,Wong Foo Wah,M
132737,Yun Yeong-Dae,M
125143,Scylla Venncio,F
53068,Catherine Jacques,F
13619,"Anthony Patrick ""Tony"" Borsumato",M
78880,Marcello Miani,M
7897,Enzo Barlocco,M
73505,"Cornelis Johannes ""Kees"" Maks",M
49694,Miriam Hopkins,F
40899,Harry Goetschi,M
56795,Ibrahim Kamal,M
91675,Srgio Miguel Moreira Paulinho,M
64625,Tibor Kun Blint,M
17507,Paulo Antnio de Castro Camacho,M
6412,Celestine Boyd Jonto Hycieth Babayaro,M
41628,Daniel Grak,M
41335,Joseph Franois Gonzales,M
72860,Rasmus Kristian Ricardt Madsen,M
103777,Asaad Said Saif,M
31277,Roger Eugene Eddy,M
36258,Jaume Fort Mauri,M
705,Alberto Enrique Acosta Palma,M
88935,Valentin Vasilyevich Orishchenko,M
64392,Karl Khn,M
14148,Paul Bouveret,M
120472,Therese Elisabeth Torgersson,F
67354,Erika Lechner (-Tauber-),F
20251,Chen Yan,F
110563,Jagjit Singh Chet,M
14158,Pierre Bouvier,M
99281,Carl Reiser,M
82111,Peter Motzek,M
28869,Shigeyuki Dobashi,M
122149,Michael Colin Turtur,M
64382,Charles-Gustave Kuhn,M
131501,Eriko Yamada,F
60401,zge Krdar emberci,F
8668,Bernhard Bauer,M
123240,Carlos Hernn Valencia Aguilar,M
64834,Munehisa Kuroiwa,M
109158,Natsue Shimada,F
115642,Krzysztof Sujka,M
128311,Patrick Waweru,M
117768,Tang Wei-Tsu,M
115020,James Sidney Mathias Stranne,M
46931,Claire Maria Hedenskog (-Vilshed),F
104710,Gro Margit Sandberg,F
50761,"Petronella Margaretha ""Petra"" Huijbrechtse",F
131264,Xiao Jun,M
101428,Horacio Alfredo Rognoni,M
18177,Patrick Alan Carey,M
28034,Nicole Di Salvio,F
127409,Herschel Junior Walker,M
117682,Shinichi Tanaka,M
88153,tefan Olekk,M
50783,Pasi Antero Hulkkonen,M
105360,Chatchai Sasakul (-Singwangcha),M
67480,Lee Chih-Feng,M
106624,Peter Schmitz,M
108140,Hezekiel Sello Sepeng,M
113135,"William Allen ""Bill"" Spencer",M
54065,Otto Jemelka,M
61695,Karsten Kohlhaas,M
70610,Karl Gsta Herbert Lfgren,M
66001,Auguste Landrieu,M
59937,Kim Ryon-Mi,F
94848,Pierre-Amde Plasait,M
117560,"Anders Fredrik ""Antti"" Tamminen",M
105625,Hossein Saveh Shemshaki,M
72430,Sorin Radu Macavei,M
92714,K. T. Newton Perera,M
1716,Nashat Akram Abid Ali,M
101620,"Kathleen Mary ""Kathy"" Rollo (-Seaman)",F
124159,"Petronella Phillemina Johanna ""Nel"" van Randwijk (-de Pater)",F
55760,Miles Thomas Joseph,M
91237,Hubert Andr Parot,M
29670,Dmitry Aleksandrovich Dovgalyonok,M
11110,Olaf Beyer,M
84754,Jiina Nmcov-Voboilov,F
54303,Jeon Ok-Ja,F
5381,Mikhail Vasilyevich Artyukhov,M
104456,Max Samper,M
42283,Otto Emil Granstrm,M
107484,"Arthur Francis ""Art"" Seaman",M
62300,Peter Konyegwachie,M
3245,Ccile Alzina,F
9651,Marcel Bellefeuille,M
35494,"William Mead Lindsley ""Billy"" Fiske, III",M
68162,Frank Jan Anton Leistra,M
76442,Jacques Maus,M
125852,Vicen Vilarrubla Solsona,M
980,Jane Admans,F
21512,Milorad iki,M
67022,Jarrion Lawson,M
92573,Giuseppe Pepe,M
102807,Otilia Silvia Ruicu (-Esanu),F
56015,Pter Juhsz,M
84157,Noura Nasri,F
119808,Alexander Tiranoff,M
131281,Xie Yongjun,M
82965,Yosuke Muraki-Iwata,M
85249,Nguyn Th Phng,F
98213,Godfrey Lionel Rampling,M
53475,Pauli Aapeli Janhonen,M
93337,Christina Bendt Petersen,F
117634,Tan Wee Kiong,M
23219,Francesca Costa,F
63608,Richard Krebs,M
84392,Muhammad Nazir,M
126599,"Carl Eric ""Carl-Eric"" von Braun",M
130911,Caroline Wozniacki,F
15210,Maria Brodacka (Moszczeska-),F
132204,Yi Jingqian,F
96,Carlos Alberto Abaunza,M
5021,Alphonse Aria,M
66471,Jacob Sgaard Larsen,M
99128,"Rosa ""Ossi"" Reichert",F
128687,Gisela Wei (-Engelhardt),F
37148,Harriet Whitney Frishmuth,F
25751,Troy Michael Dayak,M
82146,Moulin,F
50611,Claire Marie Huddart,F
6003,Andrew Peter Austin,M
24573,Jos Maria Schwartz da Costa,M
116728,Zoltn Szalontai,M
95394,Maaike Polspoel,F
25237,Dante Guimares Santos do Amaral,M
16391,Pongsiree Bunluewong,M
31337,Jonas Inge Rikard Edman,M
51377,Abdinasir Said Ibrahim,M
126175,Donata Vitartait,F
2504,Lyubov Alekseyeva,F
94770,Riccardo Pizzocaro,M
98126,Robeisy Eloy Ramrez Carrazana,M
94632,Andrea Piros,F
37809,George William Gaidzik,M
23518,J'den Michael Tbory Cox,M
74039,Wiesaw Jan Maniak,M
4193,Gheorghe Andriev,M
6115,"Andrea ""Andri"" Avraam",F
46581,Walter Haverhals,M
92218,"Mouritius Prosper ""Maurice"" Peeters",M
7340,Lajos Balogh,M
116857,Melinda Szik,F
54444,Andrej Jerman,M
131049,Wu Jiani,F
131633,Mara Rosalind Yamauchi (Myers-),F
102414,Michel Guy Rousseau,M
37194,Otto Froitzheim,M
6992,Brian Richard Baker,M
98292,Juan Miguel Rando Glvez,M
103599,Abdul-Rashid Bulayevich Sadulayev,M
107595,Karl Adolf Joachim Justus Seebass,M
88147,Lonc Eugene Ernest J Gh Oleffe,M
28057,Akilong Diabone,M
90599,Bianka Benova Panova,F
92377,Juan Pelln Fernndez-Fonteche,M
18631,Oliver Caruso,M
11574,Saulius Bineviius,M
978,Hamdi Adly El-Seoudi Ibrahim,M
3678,Anne Nymark Andersen (-Rylandsholm),F
130971,Lucilla Mary Wright,F
111257,Miroslav Slma,M
113455,Stphanie St-Pierre,F
128444,"Frederick Richard ""Dick"" Webster",M
101403,Neomia Mae Rogers,F
12780,Karl Anders Bohlin,M
104232,Eero Ilmari Salminen,M
18816,Yngve Hilmer Casslind,M
19995,Elizabeth Chvez Pastora,F
123755,"Johan Frederik ""Jaap"" van der Poll",M
64846,Takashi Kurosu,M
39402,Cindy Bonden Gentry,F
54410,Jeong Yeong-Hun,M
90653,Jnos Panyik,M
108545,Neda Shahsavari,F
79806,Danny Miranda Agramonte,M
19899,Cline Chartrand,F
26240,Laura de la Torre Tur,F
130976,Michael Jeremy Wright,M
69183,Li Yunqi,M
121322,James Troisi,M
15126,Arnaldo Bristol Sabater,M
91752,Ondej Pavelec,M
46653,Nophon Hayachanta,M
52827,Luis Fernando Izquierdo Martnez,M
26654,Gaston Edouard Franois de Trannoy,M
23538,"Annemarie Josefina ""Anna"" Cox-Wood",F
63154,Yevgeny Aleksandrovich Kovalyov,M
89439,Yuko Otaka (Kobayashi-),F
80106,Naoko Miura,F
101677,Anthony Michael Romaniw,M
18960,Jos Moacyr Orestes da Silva Castro,M
5208,Landis Stevens Arnold,M
40943,Andreas Gohl,M
7590,Carina Br,F
81308,Antnio Adriano Morais,M
53485,Igor Piotr Janik,M
17433,David Norman Callender,M
91289,Arnold Stewart Parsons,M
95540,"Thomas Harold ""Tom"" Ponting",M
97252,Qu Feifei,F
123668,David van der Colff,M
92435,Mara del Pilar Pea Carrasco,F
4267,Ellen Angelinawaty,F
64816,Larisa Nikolayevna Kurkina,F
61562,Barbora Kodedov,F
62475,Paavo Jaakko Matias Korhonen,M
10033,Bengt-ke Bengtsson,M
17388,Miguel ngel Calero Rodrguez,M
84398,Halvor Ns,M
5646,Carl-Erik Asplund,M
3082,Anja Althaus,F
105134,Oksana Saprykina,F
2993,Gte Augustin Almqvist,M
52009,Alan Frederick Inns,M
81527,Mauricio Moreno Castillo,M
39719,Jason Gervais,M
67431,Paul Ledran,M
13372,Alfred Borda,M
41630,Feliks Gralczyk,M
8801,Daniel Bautista Rocha,M
10686,Giuseppe Bernardoni,M
33547,Fabiano Pereira da Costa,M
44984,Taisto Ilmari Halonen,M
49288,Rikke Holm,F
83974,Tamaz Davidovich Namgalauri,M
91686,Leonel Ditutala Paulo,M
82184,Alonzo Harding Mourning,M
1414,Masbah Ahmmed,M
76464,Vasilios Mavroidis,M
101118,Ana Paula Rodrigues,F
12640,Isabelle Bori-Bgard,F
127351,Fernand Walder,M
48107,Peter Hess,M
41031,Boris Adrin Goldstein,M
134062,Zhu Juefeng,F
35380,Tatyana Pavlovna Firova,F
47582,Boris Henry (-Obergfll),M
83121,"James Robert ""Jamie"" Murray",M
32646,"Jaap ""Jim"" Enters",M
119982,Klavdiya Aleksandrovna Tochonova (-Khlybova),F
99910,Maurice William Rich,M
82307,Martin Troels Mller,M
9600,Arthur Armstrong Bell,M
43229,Nina Aleksandrovna Gruzintseva,F
52421,Mamadzhan Ismailov,M
13073,Harry Arthur Bonavia,M
31541,Ogho-Ogene Omano Egwero,M
63017,"Aikaterini ""Katerina"" Koutoungou",F
84310,Virginia Navarro Nieto,F
89246,Eugenia Osho-Williams,F
35332,Birgir Finnbogason,M
109260,Anton Vladimirovich Shipulin,M
35717,Robin Anthony Fletcher,M
101949,"William John ""Billy"" Rosado",M
62951,Djtenan Kouadio,M
100816,"Michael ""Mike"" Robertson",M
97413,Giulia Quintavalle,F
97444,Julietta Quiroga Cavalli,F
62478,Urpo Pentti Korhonen,M
101839,Cindy Carolina Rondn Martnez,F
82489,Sophie Rowens Muir,F
9910,Alon Ben-Dor,M
128697,Dirk Weise,M
132305,Itzhak Yonassi,M
6790,Oleksandr Mykolaiovych Bahach,M
37817,"Margaretha Cornelia ""Greetje"" Gaillard (-van Leersum)",F
16034,Gilles Buck,M
109970,Marcelino Silverio Izaguirre Sorzabalbere,M
10036,Catrine Bengtsson,F
14974,Andrea Brewster,F
40705,Andrej Glucks,M
83928,Vitaliy Olehovych Nakonechniy,M
100034,Emil Richli,M
66162,Paul Langley,M
112024,Aleksey Aleksandrovich Sobolev,M
2648,Abdullah Ali,M
3507,Guillermo J. Amparan,M
17907,Guadalupe Canseco,F
12019,Clyde Amel Blair,M
59359,Vaclavas Kidykas,M
48460,Esko Juhani Hillebrandt,M
13359,Rdiger Borchardt,M
117706,Gabriela Doina Tnae (-Hobjil),F
109476,Margot Shumway,F
123911,Cornelis Johannes Martijn van Geemen,M
58595,"Alberdina Geertruida ""Truus"" Kerkmeester (-Verhey)",F
123132,Tomas Vaitkus,M
52986,Sydney Montague Jacob,M
72198,Karina Lykhvar,F
66112,Anthony Langella,M
59518,Graeme Killick,M
46652,Haya Bint Al-Hussein,F
121361,Lee Joseph Troop,M
81866,Rebel Morrow,F
109407,Stanley Howard Shoveller,M
60195,Edward King,M
67243,Flipe Leal Atero,M
110871,Nicat xlizad,M
61096,Jzef Klukowski,M
79400,Laevivathana Milinthachinda,M
113880,Roger Staub,M
132432,Mahmoud Khattab Younes,M
103609,Alia Saeed Mohammed,F
59080,Khin Moe Nwe,F
124228,Willem Van Schuerbeeck,M
98456,Claus Sylvest Rasmussen,M
112393,Joyce Sombroek,F
102107,ngelo Roso Neto,M
46864,Anthony Brian Hebditch,M
81819,"Kenneth Joseph ""Ken"" Morris",M
58494,"William Ray ""Bill"" Kennedy",M
25105,Ganga Bahadur Dangol,M
113859,Anzhela Mikhaylovna Stasyulevich,F
117313,Sena Takano,F
49757,Georg Friedrich Hrger,M
96107,Garry Power,M
81949,Laurence Kenneth Mosely,M
128132,Folke Viktor Wassn,M
124098,Tycho van Meer,M
58497,Corrina Kennedy,F
32069,Ashraf Amgad El-Seify,M
91174,Julie Parkes,F
89490,"Nikolaus ""Niko"" Ott",M
77273,Gordon Edmund McKenzie,M
2562,"John W. ""Jack"" Alexander",M
11716,Lettice Margaret Everton Bisbrown (-Day),F
7287,Brian E. Ballard,M
42612,Marion Ethel Greig,F
119422,Espen Thorsen,M
32249,Ian Lea Elliott,M
132402,Haruo Yoshimuta,M
69324,Lie Eng Soei,M
106898,Edeltraud Schramm (-Grossfurthner),F
28321,"Judith Anne ""Judy"" Diduck",F
57772,Fujiko Kato,F
105668,Yargelis Savigne Herrera,F
36208,"Harry Alexander ""Alex"" Forrest",M
58424,Willem Kemp,M
115012,Eivor Mona-Lisa Strandvall-Pursiainen,F
124390,Peter Arend Vander Pyl,M
126238,Jaime Vives,M
114347,Helen Herring Stephens,F
1835,Sameera Zayid Al-Bitar,F
115904,Arnulf Sunde,M
134152,Jnos Ziegler,M
125490,Cynthia Vanessa Vescan,F
131180,Patrycja Wyciszkiewicz,F
66912,Louis A. Lavoie,M
71059,Sergio Lpez Alpez,M
24798,Gunnar Martin Dahlen,M
64598,Dimitar Angelov Kumchev,M
98427,Mahmoud Rashid,M
79082,Andrzej Mierzejewski,M
116915,Lszl Szolls,M
11856,Christine Louise Bjerendal,F
4072,Rudolf Hafnor Andreassen,M
15533,Raymond Brown,M
128490,Wee Tian Siak,M
127289,Lennie Waite,F
75145,douard Martin,M
132628,Yu Yanli,F
133028,Halyna Petrivna Zakharova,F
106050,Dietmar Schauerhammer,M
68404,Genaro Len Quintero,M
22630,David Connolly,M
122118,Stephen Turner,M
130683,"Kar Mun ""Helena"" Wong",F
85248,Nguyn Th Nh Hoa,F
129837,Claudine Venice Williams,F
2945,Houshmand Almasi,M
49721,Jan Hora,M
13452,Anna Borgqvist,F
110753,Vladimr irc,M
93852,Phm Th Hi,F
120444,Herbert Reitzel Topp,M
38375,Antonio Garcs Segura,M
54256,Sren Marinus Jensen,M
82483,Josef Muigg,M
95722,Hubert Porkert,M
93077,Lyman Spencer Abson Perry,M
72753,Endre Madarsz,M
29957,Gary Lynn Drinnon,M
54299,Jeon Jong-Gwon,M
64897,Nobushige Kusamitsu,M
1886,Thamer Al-Enazy,M
98317,Vctor Rangel Ayala,M
120628,Servilio Torres Prez,M
32232,William Ellicott,M
59415,"Robert Allan ""Bob"" Kiesel",M
30257,Arnaud Duchesne,M
45357,Han Yun-Su,M
4422,Adrin Zsolt Annus,M
95419,Vladimir Vasilyevich Polyakov,M
37309,Karel Ludvik Fuchs (-Robtn),M
40353,Giuseppe Giordano,M
70530,Lev Alekseyevich Lobodin,M
114096,Claudia Steger (-Richter),F
9765,Viktor Mikhaylovich Belsky,M
115745,John Allen Sully,M
110925,John Edgar Melker Sjsvrd,M
6169,Yeliz Ay (-Yldz),F
71491,Lu Chunlong,M
102425,Alexandre Rousselet,M
4885,"Ivan ""Ivo"" Aranin",M
61870,Frantiek Kolenat,M
80822,Rufin Brice Molomadan,M
79459,"Richard Dennis William ""Dick"" Miller",M
93382,Gnter Petersmann,M
129926,"Robert W. Williams, Jr.",M
51109,Ernest Henry Hutcheon,M
117790,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F
87589,Derek O'Farrell,M
19421,Aurelio Cestari,M
101233,Jos Rodrguez,M
78763,Armin O. Meyer,M
29798,Duan Dragojevi,M
78374,Kirsty Mepham,F
95045,Sbastien Pocognoli,M
124595,Devin Vargas,M
43033,Catherine Grosjean,F
70068,Klaus Lisiewicz,M
99240,Alois Reinhard,M
74026,Flix Ivn Mangual Guilbe,M
86174,No Yeom-Ju,F
107167,Karl Schler,M
108634,Kuhan Shanmuganathan,M
109847,Emanuela Silimbani,F
41068,Gnther Gllner,M
133773,Zhang Shuo,F
34237,Mohamed Fayad,M
94491,Arsne Pint,M
63659,Erich Krempel,M
126607,Pilar von Carsten,F
82519,Sergey Borisovich Mukhin,M
111546,Minouche Smit (-van der Hoogenband),F
85283,Ni Fu-Te,M
111619,Dorothy Smith (Brookes-),F
47008,Idora Hegel,F
84132,"Theodore Allison ""Ted"" Nash, II",M
37895,Fabio Galante,M
7788,Virginia Bardach Martn,F
91122,Park Yeong-Suk,F
10369,Rolf ge Berg,M
18372,Fernande Caroen,F
2477,Vladimir Petrovich Aleksandrov,M
63810,"Lawrence Dean ""Larry"" Kristoff",M
17248,Cai Xuemei,F
44909,Ernst Johan Emanuel Hallberg,M
45441,Mohamed Hanim,M
43145,Wolfgang Gruber,M
1160,Vladimir Agishev,M
104672,Rodolfo Luis Snchez Snchez,M
14165,Alfons Bouwens,M
44035,Javier Gutirrez Cuevas,M
106682,Holger Peter Schneider,M
471,Essameldin Abou El-Nein,M
58778,Vladimir Keyser,M
72170,Egil Normann Ly,M
105837,"Jos Ronaldo ""SB"" do Nascimento",M
35102,Fierens,M
63347,"Alvin Christian ""Al"" Kraenzlein",M
26987,Edward John Deir,M
38149,Kamil Gampe,M
2356,Igor Alborov,M
5922,Andrus Aug,M
49255,Frigyes Hollsi (Jung-),M
29717,"Richard ""Rick"" Dowswell",M
133076,Janusz Rajmund Zalewski,M
25995,Leonardo De Crignis,M
81152,Marcel Montuel,M
14166,"Antonius Hubertus Maria ""Antoine"" Bouwens",M
27373,Andriy Oleksandrovych Demchuk,M
91527,M. R. Patil,M
129446,Hansruedi Widmer,M
106740,"Josef ""Sepp"" Schnyder",M
81174,Patricia Josephine Moody,F
58508,Nery Gustavo Kennedy Roln,M
44561,Vera Hagemann,F
16259,Anna Bukis (-Owsiak),F
111869,Belma mrkovi,F
62694,Dmitry Aleksandrovich Koshkin,M
76448,Robert Maveau,M
66428,"Francis Ann ""Francie"" Larrieu-Smith (-Lutz-)",F
31000,"Edward Jan ""Ewald"" Dytko",M
